method,metric,n_pairs,delta_vs_erm,ci_low,ci_high,cluster_delta_vs_erm,cluster_ci_low,cluster_ci_high,n_clusters,paired_t,raw_p,holm_p
threshold_optimizer_eo,roc_auc,6160,-0.15763384414307127,-0.1592081911240564,-0.15588514999231537,-0.15763384414307127,-0.16322826341804159,-0.15203406978716294,112,-177.7954200432341,0.0,0.0
threshold_optimizer_eo,rac1p_demographic_parity_diff,6160,-0.03562931246910049,-0.03877978794452795,-0.03228180496936442,-0.03562931246910049,-0.053247355986561606,-0.0196685277879183,112,-22.02828879207458,1.4117170717253766e-103,1.454068583877138e-101
threshold_optimizer_eo,rac1p_demographic_parity_ratio,6160,0.11987305038282751,0.11219035681102103,0.1276911092006419,0.11987305038282751,0.0680518975399095,0.16595635607684703,112,29.852658140115082,1.2228018493350695e-181,1.5040462746821355e-179
threshold_optimizer_eo,rac1p_equal_opportunity_diff,6160,-0.07228389358964679,-0.07655939301867358,-0.06760560285054293,-0.07228389358964679,-0.09674200801605719,-0.047642337349716415,112,-32.96991145075187,1.0959431297497747e-219,1.380888343484716e-217
threshold_optimizer_eo,rac1p_fpr_diff,6160,0.01320362190081677,0.010290268627401358,0.016194900830615196,0.01320362190081677,0.0015509972505120487,0.02647538432602962,112,8.728393450424234,3.283115513229678e-18,2.1340250835992908e-16
threshold_optimizer_eo,rac1p_equalized_odds_diff,6160,-0.06269349181364593,-0.06692499880367835,-0.058408507972871726,-0.06269349181364593,-0.08543718785584781,-0.04000614122495027,112,-27.966614088085894,3.915965016047752e-162,4.659998369096825e-160
threshold_optimizer_eo,rac1p_calibration_brier_diff,6160,0.07014654156484593,0.06843393051301873,0.07179517485731345,0.07014654156484593,0.06613746107594101,0.0743056684299736,112,85.56842996136915,0.0,0.0
threshold_optimizer_eo,rac1p_predictive_parity_diff,6160,0.009204614428073087,0.0057803850481164196,0.012126731116524262,0.009204614428073087,-0.004086302876444456,0.022663572269580438,112,5.704437080306358,1.2280784590300722e-08,6.140392295150361e-07
threshold_optimizer_eo,rac1p_worst_group_accuracy,6160,-0.13132194455850252,-0.13432424444000884,-0.12834087481108652,-0.13132194455850252,-0.1434349672081213,-0.12023758063887925,112,-83.05559184899536,0.0,0.0
threshold_optimizer_eo,rac1p_worst_group_fnr,6160,0.06289898701047335,0.052805921011489836,0.07298496097387648,0.06289898701047335,0.003930449838622551,0.12258555571942666,112,12.29287616692628,2.4924961131751457e-34,1.9939968905401166e-32
threshold_optimizer_eo,rac1p_worst_group_fpr,6160,-0.026500580470276335,-0.03602941428286904,-0.017217410038466503,-0.026500580470276335,-0.09056168997233383,0.034085004987643414,112,-5.321540343537258,1.0652689643401926e-07,4.474129650228809e-06
threshold_optimizer_eo,sex_demographic_parity_diff,6160,-0.008366224862594737,-0.008991560458480078,-0.007771259765433963,-0.008366224862594737,-0.011507833151972456,-0.005467806830766517,112,-25.58917921906596,2.443550174787958e-137,2.7612116975103927e-135
threshold_optimizer_eo,sex_demographic_parity_ratio,6160,0.04529395570928379,0.04295152746125463,0.04761119463825459,0.04529395570928379,0.03231266736320686,0.05821719406697464,112,38.731824677659205,1.840216849778454e-290,2.3738797362142056e-288
threshold_optimizer_eo,sex_equal_opportunity_diff,6160,-0.008946947620760292,-0.009538027892190637,-0.008353167446401681,-0.008946947620760292,-0.012161044899412768,-0.005482507053672643,112,-29.37030649856325,1.4318101323304911e-177,1.746808361443199e-175
threshold_optimizer_eo,sex_fpr_diff,6160,-0.009797314455537538,-0.010430898590039074,-0.009178214758715343,-0.009797314455537538,-0.01293774270969792,-0.006761910594798673,112,-30.772914030659624,1.4670288396149273e-193,1.8191157611225098e-191
threshold_optimizer_eo,sex_equalized_odds_diff,6160,-0.01576957181805499,-0.016451972628508893,-0.015090559020045908,-0.01576957181805499,-0.01930837726494366,-0.011979860799669777,112,-45.364343859556165,0.0,0.0
threshold_optimizer_eo,sex_calibration_brier_diff,6160,0.015821806128789567,0.015109258147056112,0.01658414951345196,0.015821806128789567,0.0132666185027041,0.018557845197098095,112,42.84051185551073,0.0,0.0
threshold_optimizer_eo,sex_predictive_parity_diff,6160,0.00030607530149726194,-0.0005111822156683092,0.0010312107803574192,0.00030607530149726194,-0.0042397312328663036,0.004740360875531294,112,0.7811221835646789,0.43476420057063714,1.0
threshold_optimizer_eo,sex_worst_group_accuracy,6160,-0.13819414375364636,-0.14092559108754155,-0.13528215220111334,-0.13819414375364636,-0.14946887600365644,-0.12591270118087483,112,-94.84544719355544,0.0,0.0
threshold_optimizer_eo,sex_worst_group_fnr,6160,0.1109142546083033,0.10163485538715587,0.11985450975754781,0.1109142546083033,0.06654949369584262,0.15789197523262993,112,24.767550439442225,3.520090969281686e-129,3.9073009759026714e-127
threshold_optimizer_eo,sex_worst_group_fpr,6160,-0.029858870845170093,-0.04028461197144926,-0.02088695366985512,-0.029858870845170093,-0.09275768976392781,0.03125250039475643,112,-5.972893202778217,2.4609318475918327e-09,1.2796845607477529e-07
threshold_optimizer_eo,rac1p_x_sex_demographic_parity_diff,6160,-0.03241008496698545,-0.035824277938631625,-0.028579336816201638,-0.03241008496698545,-0.05139673001025511,-0.012373119639629213,112,-17.168347870210674,1.4309658260772208e-64,1.3451078765125875e-62
threshold_optimizer_eo,rac1p_x_sex_demographic_parity_ratio,6160,0.10233565181438037,0.09369338711546937,0.11048956021898393,0.10233565181438037,0.04827114640560215,0.15238033374041648,112,24.202019448620533,4.6303414252797875e-123,5.047072153554968e-121
threshold_optimizer_eo,rac1p_x_sex_equal_opportunity_diff,6160,-0.06490729360484648,-0.06981375467789072,-0.0596083199645942,-0.06490729360484648,-0.0904087829732905,-0.03876175905392667,112,-25.59217867785219,2.2795212241656057e-137,2.5986541955487905e-135
threshold_optimizer_eo,rac1p_x_sex_fpr_diff,6160,0.02105318824559591,0.01763876489960585,0.024414641934306522,0.02105318824559591,0.0064274564597912864,0.03705644095202354,112,11.465187117349833,3.982064541314086e-30,3.0661896968118464e-28
threshold_optimizer_eo,rac1p_x_sex_equalized_odds_diff,6160,-0.0649337429160882,-0.06984447148093094,-0.05975437543380731,-0.0649337429160882,-0.08975490946627868,-0.040758566704054214,112,-25.354193511116772,5.538013970629528e-135,6.202575647105071e-133
threshold_optimizer_eo,rac1p_x_sex_calibration_brier_diff,6160,0.10411301414856626,0.10208354486414073,0.10619574423777149,0.10411301414856626,0.09844156793226867,0.11034400776223342,112,106.76403353278043,0.0,0.0
threshold_optimizer_eo,rac1p_x_sex_predictive_parity_diff,6160,-0.008709495023670596,-0.012241559184861795,-0.005290709783102601,-0.008709495023670596,-0.022216138001673984,0.0037888385044963823,112,-4.973164137727288,6.786680043627956e-07,2.7146720174511823e-05
threshold_optimizer_eo,rac1p_x_sex_worst_group_accuracy,6160,-0.13449292715977068,-0.13750208922066764,-0.13131957899935026,-0.13449292715977068,-0.1468004982640764,-0.12219746700423205,112,-84.93281978308366,0.0,0.0
threshold_optimizer_eo,rac1p_x_sex_worst_group_fnr,6160,0.06768779614505842,0.05871451757124893,0.07732468499172826,0.06768779614505842,0.01099533373701515,0.1293144396995711,112,13.296391603083276,8.555612942262594e-40,7.101158742077953e-38
threshold_optimizer_eo,rac1p_x_sex_worst_group_fpr,6160,-0.023685332188985064,-0.033218337234929854,-0.013340888738868042,-0.023685332188985064,-0.08358687121680489,0.033640595067205396,112,-4.807788219985524,1.562344189548454e-06,5.78067350132928e-05
